Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
17-March-2016,2268.0,2282.0,2251.55,2269.8,2268.4341634653597,15098,1929,34248819.0,5005.0,33.15,30.45,1.8
16-March-2016,2244.0,2258.7,2213.2,2249.65,2242.033087492423,19796,1987,44383287.0,3449.0,17.42,45.5,5.65
15-March-2016,2314.0,2325.8,2268.6,2278.45,2293.266103923061,14453,1658,33144575.0,5023.0,34.75,57.2,-35.55
14-March-2016,2331.95,2331.95,2303.0,2313.05,2314.220637154555,15632,1578,36175897.0,3731.0,23.87,28.95,-18.9
11-March-2016,2314.55,2346.8,2312.05,2325.8,2327.6899334274763,9914,1180,23076718.0,1438.0,14.5,34.75,11.25
10-March-2016,2325.0,2337.45,2305.3,2319.9,2320.82163599848,18423,2378,42756497.0,4076.0,22.12,32.15,-5.1
9-March-2016,2323.3,2333.2,2297.75,2313.85,2318.7248376623374,19712,1874,45706704.0,4548.0,23.07,35.45,-9.45
8-March-2016,2306.25,2340.0,2285.45,2316.85,2321.5777801246163,18938,1832,43966040.0,3563.0,18.81,54.55,10.6
4-March-2016,2283.0,2321.0,2263.55,2304.7,2289.551842939954,18286,2275,41866745.0,3490.0,19.09,57.45,21.7
3-March-2016,2264.0,2285.3,2238.95,2279.25,2268.6364465770084,29594,2326,67138027.0,7318.0,24.73,46.35,15.25
2-March-2016,2262.0,2315.35,2216.95,2233.6,2251.7161994253315,77262,6025,173972097.0,30105.0,38.96,98.4,-28.4
1-March-2016,2206.5,2266.5,2206.5,2260.0,2245.7867587580117,16071,1694,36092039.0,2445.0,15.21,60.0,53.5
29-February-2016,2240.0,2263.9,2173.4,2200.4,2213.7574278438033,61256,6739,135605925.0,13248.0,21.63,90.5,-39.6
26-February-2016,2340.0,2349.0,2227.9,2236.85,2251.9094653545703,49285,4705,110985358.0,18984.0,38.52,121.1,-103.15
25-February-2016,2349.9,2351.5,2293.0,2317.8,2309.1670645931476,61988,2634,143140648.0,41539.0,67.01,58.5,-32.1
