Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
17-July-2015,2659.95,2678.1,2642.2,2649.8,2659.456366788673,10382,895,27610476.0,2682.0,25.83,35.9,-10.15
16-July-2015,2651.0,2665.45,2640.0,2650.0,2652.4426705370106,13091,1264,34723127.0,3789.0,28.94,25.45,-1.0
15-July-2015,2674.95,2674.95,2653.0,2660.1,2662.345225027443,9110,773,24253965.0,2037.0,22.36,21.95,-14.85
14-July-2015,2600.65,2658.0,2596.2,2640.2,2633.6248156787046,37299,2333,98231572.0,6690.0,17.94,61.8,39.55
13-July-2015,2572.2,2615.0,2552.2,2600.65,2579.1872233869085,17172,1602,44289803.0,1429.0,8.32,62.8,28.45
10-July-2015,2605.4,2618.0,2565.15,2572.5,2586.3897949960965,24341,2003,62955314.0,8514.0,34.98,52.85,-32.9
9-July-2015,2550.0,2610.0,2550.0,2605.4,2589.753546099291,20868,1859,54042977.0,5834.0,27.96,60.0,55.4
8-July-2015,2559.65,2581.7,2517.9,2552.95,2560.8034774651105,30597,2633,78352904.0,7126.0,23.29,63.8,-6.7
7-July-2015,2612.4,2634.35,2557.05,2562.5,2587.3878623147034,43781,2774,113278428.0,21026.0,48.03,77.3,-49.9
6-July-2015,2575.0,2623.5,2556.0,2612.4,2604.2906199697572,20501,1824,53390562.0,6450.0,31.46,67.5,37.4
3-July-2015,2528.3,2585.0,2528.3,2577.8,2565.6861619359333,18637,2066,47816693.0,7977.0,42.8,56.7,49.5
2-July-2015,2520.0,2567.3,2520.0,2532.85,2546.969024977311,25343,2253,64547836.0,3776.0,14.9,47.3,12.85
1-July-2015,2552.0,2552.0,2500.0,2518.8,2515.968475412363,25948,2072,65284350.0,5044.0,19.44,52.0,-33.2
30-June-2015,2549.8,2551.7,2504.0,2524.3,2518.66268115942,13800,1373,34757545.0,3224.0,23.36,47.7,-25.5
29-June-2015,2525.0,2555.45,2503.0,2538.45,2531.1520182073764,14939,2048,37812880.0,4030.0,26.98,52.45,13.45
26-June-2015,2550.0,2567.3,2522.1,2547.0,2540.545257542925,17997,1444,45722193.0,3436.0,19.09,45.2,-3.0
25-June-2015,2525.4,2573.0,2525.4,2552.05,2553.9767321613244,13538,1406,34575737.0,2184.0,16.13,47.6,26.65
24-June-2015,2523.2,2545.25,2513.0,2521.15,2523.5364250391995,16582,1232,41845281.0,5061.0,30.52,32.25,-2.05
23-June-2015,2589.9,2713.7,2516.8,2523.2,2537.7319064211047,20090,1998,50983034.0,5799.0,28.87,196.9,-66.7
22-June-2015,2589.5,2589.5,2567.15,2580.6,2579.25618062563,7928,1010,20448343.0,2933.0,37.0,22.35,-8.9
19-June-2015,2549.9,2578.0,2535.75,2551.7,2558.1208436581574,17353,1697,44391071.0,3704.0,21.35,42.25,1.8
18-June-2015,2540.0,2547.0,2516.55,2523.9,2525.861191719117,128537,2425,324666620.0,100613.0,78.28,30.45,-16.1
17-June-2015,2579.85,2579.85,2517.0,2525.6,2532.5892212382655,26311,1967,66634955.0,8113.0,30.84,62.85,-54.25
16-June-2015,2519.9,2555.0,2500.15,2543.9,2526.82914624183,9792,912,24742711.0,3305.0,33.75,54.85,24.0
15-June-2015,2500.0,2530.0,2497.4,2509.25,2511.174370886566,12915,1199,32431817.0,3353.0,25.96,32.6,9.25
12-June-2015,2502.0,2522.0,2485.0,2506.8,2506.309634872125,12434,966,31163454.0,4440.0,35.71,37.0,4.8
11-June-2015,2535.0,2547.0,2497.25,2503.65,2513.680094571246,10997,778,27642940.0,1101.0,10.01,49.75,-31.35
10-June-2015,2505.0,2528.0,2502.4,2516.25,2515.8714636489804,18734,1445,47132336.0,5524.0,29.49,25.6,11.25
9-June-2015,2523.0,2530.8,2490.0,2501.65,2504.9430028328607,8825,904,22106122.0,1173.0,13.29,40.8,-21.35
8-June-2015,2580.55,2596.35,2510.0,2519.2,2538.1096774193547,11005,1481,27931897.0,3068.0,27.88,86.35,-61.35
5-June-2015,2549.0,2589.0,2530.0,2576.85,2564.1976791412826,17235,1381,44193947.0,3768.0,21.86,59.0,27.85
4-June-2015,2597.6,2597.6,2538.0,2548.4,2550.0765442723277,20916,1761,53337401.0,6176.0,29.53,59.6,-49.2
3-June-2015,2610.0,2630.0,2568.0,2578.05,2591.020104110572,22284,1842,57738292.0,5686.0,25.52,62.0,-31.95
2-June-2015,2700.0,2700.5,2601.35,2607.85,2629.4693996906003,53006,5466,139377655.0,17472.0,32.96,99.15,-92.15
1-June-2015,2680.5,2738.6,2647.0,2709.7,2698.8234497969825,19949,1886,53838829.0,5449.0,27.31,91.6,29.2
29-May-2015,2640.0,2705.0,2623.25,2696.0,2664.1552036602397,33659,4054,89672800.0,11608.0,34.49,81.75,56.0
28-May-2015,2622.0,2659.0,2595.1,2641.95,2635.0669325756744,36604,1665,96453990.0,3031.0,8.28,63.9,19.95
27-May-2015,2600.0,2659.95,2593.0,2605.05,2634.646201219129,31826,1912,83850250.0,4071.0,12.79,66.95,5.05
26-May-2015,2599.0,2636.15,2587.85,2616.05,2616.607097658722,18964,1759,49621337.0,3785.0,19.96,48.3,17.05
25-May-2015,2601.95,2603.35,2580.0,2586.85,2589.8709239130435,8096,541,20967595.0,1684.0,20.8,23.35,-15.1
22-May-2015,2580.0,2610.0,2579.0,2600.9,2594.52508183668,11303,886,29325917.0,2037.0,18.02,31.0,20.9
21-May-2015,2579.0,2613.7,2555.95,2602.5,2588.899892756971,24244,1575,62765289.0,3114.0,12.84,57.75,23.5
20-May-2015,2581.25,2595.0,2574.35,2579.25,2581.437435531223,12603,1479,32533856.0,4040.0,32.06,20.65,-2.0
19-May-2015,2519.0,2608.0,2519.0,2575.1,2581.979736997328,28821,2129,74415238.0,5492.0,19.06,89.0,56.1
18-May-2015,2540.0,2547.7,2507.0,2520.6,2519.0516964370095,10581,929,26654086.0,3360.0,31.76,40.7,-19.4
15-May-2015,2530.0,2552.2,2515.5,2528.4,2531.1055486024197,14382,1197,36402360.0,3047.0,21.19,36.7,-1.6
14-May-2015,2503.0,2548.0,2483.2,2529.95,2528.0472371671235,29553,2736,74711380.0,6866.0,23.23,64.8,26.95
13-May-2015,2474.2,2527.45,2474.2,2502.1,2505.299690197991,63589,6261,159309502.0,26376.0,41.48,53.25,27.9
12-May-2015,2399.0,2494.9,2385.15,2459.9,2455.5666438091966,93332,6985,229182946.0,13358.0,14.31,109.75,60.9
11-May-2015,2345.0,2403.8,2311.4,2384.2,2375.8655826923937,44466,3222,105645239.0,14273.0,32.1,92.4,39.2
8-May-2015,2305.0,2330.0,2252.0,2301.55,2284.080327388837,71719,11378,163811957.0,15039.0,20.97,78.0,-3.45
7-May-2015,2328.0,2371.0,2312.75,2354.1,2347.1019042204066,100251,11313,235299313.0,46930.0,46.81,58.25,26.1
6-May-2015,2356.0,2356.0,2310.0,2325.95,2326.4664969450096,39280,5490,91383604.0,17319.0,44.09,46.0,-30.05
5-May-2015,2389.55,2390.0,2340.65,2357.7,2360.136126313141,31794,3555,75038168.0,18261.0,57.44,49.35,-31.85
4-May-2015,2345.0,2397.95,2334.1,2386.0,2364.375967268522,22486,5260,53165358.0,5045.0,22.44,63.85,41.0
30-April-2015,2365.1,2365.1,2324.9,2329.45,2336.0586327585647,155715,8425,363759370.0,114236.0,73.36,40.2,-35.65
29-April-2015,2357.0,2389.7,2340.6,2372.85,2368.397818053845,28415,5787,67298024.0,12384.0,43.58,49.1,15.85
28-April-2015,2303.6,2369.8,2302.1,2356.35,2356.1568133866863,68725,5214,161926877.0,46998.0,68.39,67.7,52.75
27-April-2015,2351.0,2360.0,2298.45,2324.05,2313.800678923885,491955,4446,1138285813.0,464134.0,94.34,61.55,-26.95
24-April-2015,2385.0,2394.0,2325.0,2352.55,2371.9373590021146,296547,5883,703390908.0,279727.0,94.33,69.0,-32.45
23-April-2015,2410.0,2426.95,2362.0,2372.55,2386.762549329124,25340,4710,60480563.0,7729.0,30.5,64.95,-37.45
22-April-2015,2348.45,2417.8,2341.35,2408.6,2381.2769930734758,29452,5938,70133370.0,12769.0,43.36,76.45,60.15
21-April-2015,2349.9,2349.9,2294.0,2329.45,2321.600746132183,27341,5569,63474886.0,12437.0,45.49,55.9,-20.45
20-April-2015,2409.55,2426.0,2300.0,2314.7,2341.000147761414,40606,7625,95058652.0,17383.0,42.81,126.0,-94.85
17-April-2015,2430.0,2438.1,2383.2,2410.15,2408.418729360438,33007,5588,79494677.0,12730.0,38.57,54.9,-19.85
16-April-2015,2525.0,2525.0,2415.0,2428.85,2451.838615230697,67968,7555,166646567.0,33091.0,48.69,110.0,-96.15
15-April-2015,2581.0,2587.05,2505.0,2523.85,2553.5225608028813,24711,4049,63100096.0,11942.0,48.33,82.05,-57.15
13-April-2015,2586.0,2595.45,2567.85,2580.65,2580.4800392423217,26502,5398,68387882.0,16259.0,61.35,27.6,-5.35
10-April-2015,2629.0,2629.0,2575.0,2584.25,2597.5442518879336,383091,9356,995095825.0,362916.0,94.73,54.0,-44.75
9-April-2015,2625.0,2631.0,2602.7,2610.0,2607.296064400716,84968,3541,221536732.0,70407.0,82.86,28.3,-15.0
8-April-2015,2657.7,2657.7,2600.15,2605.1,2619.5966837926194,17128,2465,44868452.0,7651.0,44.67,57.55,-52.6
7-April-2015,2680.0,2680.0,2622.2,2640.0,2643.7164677405895,11981,2224,31674367.0,2019.0,16.85,57.8,-40.0
6-April-2015,2655.5,2678.0,2634.35,2671.8,2659.981962481962,13860,2129,36867350.0,3488.0,25.17,43.65,16.3
1-April-2015,2633.9,2667.5,2629.2,2655.6,2650.3249505277045,12128,2196,32143141.0,3469.0,28.6,38.3,21.7
31-March-2015,2643.55,2657.15,2620.1,2642.6,2641.5465116279074,27434,2820,72468187.0,15110.0,55.08,37.05,-0.95
30-March-2015,2580.0,2662.25,2564.35,2636.55,2621.681739130435,22425,3570,58791213.0,7008.0,31.25,97.9,56.55
27-March-2015,2601.25,2601.25,2556.4,2576.75,2571.8079854809444,27550,3787,70853310.0,14702.0,53.36,44.85,-24.5
26-March-2015,2599.0,2621.9,2577.4,2608.05,2606.353951584194,22472,4128,58569986.0,10355.0,46.08,44.5,9.05
25-March-2015,2623.7,2623.7,2590.0,2595.6,2597.1310494992017,34445,2336,89458179.0,26347.0,76.49,33.7,-28.1
24-March-2015,2644.0,2645.0,2601.0,2607.8,2611.6997253790005,44789,4170,116975419.0,30341.0,67.74,44.0,-36.2
23-March-2015,2610.0,2644.6,2604.25,2638.0,2625.1812225263334,12057,2069,31651810.0,3491.0,28.95,40.35,28.0
20-March-2015,2665.0,2666.0,2605.0,2614.8,2628.6810890142892,87896,4538,231050553.0,71409.0,81.24,61.0,-50.2
19-March-2015,2680.0,2698.0,2652.3,2665.05,2671.8029543911825,30937,3634,82657568.0,14735.0,47.63,45.7,-14.95
18-March-2015,2653.0,2688.75,2640.05,2674.05,2675.936506693807,25546,5529,68359474.0,9646.0,37.76,48.7,21.05
17-March-2015,2648.0,2656.5,2634.8,2652.45,2649.5268562688902,27461,2750,72758657.0,14744.0,53.69,21.7,4.45
16-March-2015,2615.25,2645.0,2600.75,2629.65,2620.559256763261,20774,2733,54439498.0,5771.0,27.78,44.25,14.4
13-March-2015,2660.0,2660.0,2604.05,2609.5,2620.9819220048166,36951,4456,96847903.0,17837.0,48.27,55.95,-50.5
12-March-2015,2621.0,2647.45,2616.85,2642.65,2639.8932553507716,166191,3883,438726500.0,153247.0,92.21,30.6,21.65
11-March-2015,2616.0,2624.2,2595.0,2617.0,2612.9433316557624,29805,4440,77878776.0,12058.0,40.46,29.2,1.0
10-March-2015,2601.0,2626.0,2600.0,2620.55,2617.1201325040556,44376,6743,116137323.0,19125.0,43.1,26.0,19.55
9-March-2015,2607.95,2607.95,2574.0,2599.65,2591.3380781299743,21989,3426,56980933.0,7463.0,33.94,33.95,-8.3
5-March-2015,2629.4,2634.0,2591.0,2608.1,2604.6740240117606,48976,6840,127566515.0,17834.0,36.41,43.0,-21.3
4-March-2015,2640.0,2675.45,2611.0,2621.4,2646.823954777374,54486,4899,144214850.0,31086.0,57.05,64.45,-18.6
3-March-2015,2626.0,2650.0,2600.05,2636.95,2629.90673630356,28146,4315,74021355.0,9741.0,34.61,49.95,10.95
2-March-2015,2687.0,2703.25,2616.4,2624.75,2637.8894170961435,45016,5394,118747230.0,19550.0,43.43,86.85,-62.25
28-February-2015,2673.95,2699.4,2641.8,2682.65,2663.2889386421402,33052,5092,88027026.0,7700.0,23.3,57.6,8.7
27-February-2015,2630.0,2679.6,2630.0,2670.35,2664.3982260825283,70691,8184,188348975.0,41137.0,58.19,49.6,40.35
26-February-2015,2630.1,2633.65,2602.2,2625.65,2620.3115906121893,44398,5191,116336594.0,21006.0,47.31,31.45,-4.45
25-February-2015,2670.0,2670.0,2615.1,2625.55,2634.697414213693,30745,4295,81003772.0,11883.0,38.65,54.9,-44.45
24-February-2015,2655.4,2670.0,2641.0,2651.2,2654.9702649038686,41298,3678,109644962.0,18103.0,43.84,29.0,-4.2
23-February-2015,2660.0,2665.0,2630.15,2646.8,2645.4095925167367,32713,5054,86539284.0,13632.0,41.67,34.85,-13.2
20-February-2015,2665.0,2682.5,2648.0,2659.85,2668.171547714515,62350,5955,166360496.0,33842.0,54.28,34.5,-5.15
19-February-2015,2677.0,2701.85,2651.1,2667.2,2675.5687044237675,80497,9489,215375254.0,23804.0,29.57,50.75,-9.8
18-February-2015,2715.0,2748.0,2645.05,2663.45,2681.700558090996,906483,41653,2430915967.0,191831.0,21.16,102.95,-51.55
16-February-2015,2830.0,2859.9,2793.05,2806.25,2814.51685162351,19464,3857,54781756.0,7759.0,39.86,66.85,-23.75
13-February-2015,2845.0,2869.1,2814.8,2852.5,2842.5208471211117,21154,3622,60130686.0,5677.0,26.84,54.3,7.5
12-February-2015,2760.0,2817.0,2760.0,2805.35,2799.6808747220166,35074,5634,98196007.0,15651.0,44.62,57.0,45.35
11-February-2015,2724.35,2769.0,2700.0,2752.45,2736.4338302963365,43464,5628,118936360.0,20095.0,46.23,69.0,28.1
10-February-2015,2714.15,2750.0,2690.25,2720.65,2714.0059229238514,191966,9307,520996861.0,157883.0,82.25,59.75,6.5
9-February-2015,2767.0,2767.0,2705.2,2728.5,2726.910648188001,34851,5751,95035563.0,12711.0,36.47,61.8,-38.5
6-February-2015,2855.0,2855.0,2772.5,2779.5,2788.802748706845,66504,7463,185466538.0,28189.0,42.39,82.5,-75.5
5-February-2015,2829.0,2857.6,2825.25,2847.05,2844.5961223796735,64782,4753,184278626.0,45596.0,70.38,32.35,18.05
4-February-2015,2780.0,2863.0,2753.85,2829.9,2794.5631536489095,69418,8429,193992985.0,22104.0,31.84,109.15,49.9
3-February-2015,2848.65,2855.85,2793.6,2812.35,2813.5641342178064,67234,6428,189167171.0,32176.0,47.86,62.25,-36.3
2-February-2015,2874.5,2889.4,2815.0,2834.4,2843.326794279048,23143,4160,65803112.0,7544.0,32.6,74.4,-40.1
30-January-2015,2889.85,2937.0,2860.05,2869.55,2905.296063172351,26214,5073,76159431.0,5833.0,22.25,76.95,-20.3
29-January-2015,2864.5,2889.6,2863.55,2875.4,2880.2881890777953,15528,2533,44725115.0,5702.0,36.72,26.05,10.9
28-January-2015,2862.25,2895.0,2842.2,2865.45,2869.061803700157,19837,5358,56913579.0,8572.0,43.21,52.8,3.2
27-January-2015,2880.0,2880.0,2822.05,2856.7,2842.932852193996,17320,4549,49239597.0,7616.0,43.97,57.95,-23.3
23-January-2015,2844.0,2893.5,2844.0,2859.65,2866.4344981205627,21549,4124,61768797.0,8364.0,38.81,49.5,15.65
22-January-2015,2920.0,2920.0,2815.6,2838.15,2855.0271996215706,38052,6423,108639495.0,13533.0,35.56,104.4,-81.85
21-January-2015,2830.0,2895.75,2830.0,2876.5,2858.8245618938477,35779,6760,102285884.0,17309.0,48.38,65.75,46.5
20-January-2015,2859.0,2860.0,2797.2,2827.7,2824.009400826446,38720,8281,109345644.0,19272.0,49.77,62.8,-31.3
19-January-2015,2900.0,2920.55,2835.0,2841.75,2865.5654976066076,31963,6139,91592070.0,18489.0,57.85,85.55,-58.25
16-January-2015,2942.0,2954.75,2892.0,2896.85,2913.2399939357183,32980,6813,96078655.0,18554.0,56.26,62.75,-45.15
15-January-2015,2915.05,2965.0,2915.05,2950.25,2945.4259872175303,17524,2576,51615645.0,6266.0,35.76,49.95,35.2
14-January-2015,2882.55,2922.0,2882.55,2905.2,2898.8073317710073,41818,6790,121222325.0,22478.0,53.75,39.45,22.65
13-January-2015,2925.0,2957.75,2887.25,2893.7,2913.7757107089656,31553,6970,91938365.0,13311.0,42.19,70.5,-31.3
12-January-2015,2990.25,2990.25,2925.65,2936.2,2949.5487969957644,22901,3979,67547617.0,9013.0,39.36,64.6,-54.05
9-January-2015,3000.0,3010.0,2968.55,2993.15,2991.3476049173373,16513,3060,49396123.0,6163.0,37.32,41.45,-6.85
8-January-2015,2980.0,2998.65,2954.05,2984.45,2976.1535142459793,28043,4622,83460273.0,11150.0,39.76,44.6,4.45
7-January-2015,3005.0,3019.8,2967.05,2977.1,2987.555679287305,16164,3841,48290850.0,3726.0,23.05,52.75,-27.9
6-January-2015,3100.0,3100.0,3001.05,3011.8,3043.406582003262,20237,4573,61589419.0,6800.0,33.6,98.95,-88.2
5-January-2015,3100.0,3149.2,3098.55,3118.65,3127.4525399030804,29509,3586,92287997.0,8041.0,27.25,50.65,18.65
2-January-2015,3110.0,3117.8,3092.55,3097.75,3103.053846153846,9620,1976,29851378.0,2108.0,21.91,25.25,-12.25
1-January-2015,3100.0,3121.9,3081.6,3107.3,3101.609449501517,9228,1550,28621652.0,2482.0,26.9,40.3,7.3
